voltage,current,percentage,data,xl1,yl1,xo1,yo1,zo1,wo1,xav1,yav1,zav1,xla1,yla1,zla1,xav2,yav2,zav2,xla2,yla2,zla2,xmf,ymf,mf,fluid_pressure,temperature,xo2,yo2,zo2,wo2,xp1,yp1,zp1,xtl1,ytl1,ztl1,xa1,ya1,za1,xp2,yp2,zp2,xo2,yo2,zo2,wo2,latitude1,longitude1,altitude1,xp3,yp3,zp3,xo3,yo3,zo3,wo3,xl3,yl3,zl3,latitude2,longitude2,altitude2,data,xlt1,ylt1,zlt1,xlt2,ylt2,zlt2,xat,yat,zat,normality
16.3409996,0,0.99000001,62.9,-0.143430035,0.192426155,-0.008077256,-0.003446936,-0.23423255,-0.972140931,0.001950328,0.001080959,-0.001037078,-0.0980665,0.08825985,9.79684335,0.001,0.001,0.002,-0.0980665,0.08825985,9.79684335,106000,217000,-375000,94245.76416,42.95,-0.008077256,-0.003446936,-0.23423255,-0.972140931,-0.143303871,2.714027405,-0.997075796,-0.027320453,-0.02942173,-0.065124889,0.001950328,0.001080959,-0.001037078,-0.143303871,2.714027405,-0.997075796,-0.008077256,-0.003446936,-0.23423255,-0.972140931,40.3548477,-3.7441314,706.5666086,4.944648077,-0.122157544,-0.997,-0.008077256,-0.003446936,-0.23423255,-0.972140931,-0.01,-0.03,0.06,40.3548436,-3.7441284,693.9466021,-0.997,-0.011607386,-0.037715502,-0.065544687,-0.027320453,-0.02942173,-0.065124889,0.001950328,0.001080959,-0.001037078,1
16.42700005,0,0.99000001,62.9,-0.095620024,0.128284103,-0.008009281,-0.003512245,-0.234238058,-0.972139932,-4.19E-05,0.000296873,-0.000136186,-0.10787315,0.06864655,9.79684335,0,-0.001,0.001,-0.10787315,0.06864655,9.79684335,114000,217000,-376000,94248.35205,42.96,-0.008009281,-0.003512245,-0.234238058,-0.972139932,-0.119800568,2.706199646,-0.997776031,-0.025246248,-0.021918027,-0.065656605,-4.19E-05,0.000296873,-0.000136186,-0.119800568,2.706199646,-0.997776031,-0.008009281,-0.003512245,-0.234238058,-0.972139932,40.3548477,-3.7441312,706.5666084,4.961639994,-0.122157532,-0.997,-0.008009281,-0.003512245,-0.234238058,-0.972139932,-0.01,-0.03,0.06,40.3548435,-3.7441281,693.8166017,-0.997,-0.013189169,-0.030094827,-0.065946266,-0.025246248,-0.021918027,-0.065656605,-4.19E-05,0.000296873,-0.000136186,1
16.4470005,0,0.99000001,62.9,-0.131477532,0.176390642,-0.007947496,-0.003540848,-0.234230577,-0.972142138,-0.000153532,0.001211393,0.000580035,-0.0980665,0.0784532,9.80665,0.001,0,0,-0.0980665,0.0784532,9.80665,116000,218000,-367000,94247.52808,42.95,-0.007947496,-0.003540848,-0.234230577,-0.972142138,-0.107394695,2.707437038,-1.003381014,-0.025207505,-0.010167962,-0.067232812,-0.000153532,0.001211393,0.000580035,-0.107394695,2.707437038,-1.003381014,-0.007947496,-0.003540848,-0.234230577,-0.972142138,40.3548477,-3.744131,706.5566083,4.978631905,-0.122157521,-1.003,-0.007947496,-0.003540848,-0.234230577,-0.972142138,-0.01,-0.01,0.06,40.3548434,-3.744128,693.7066015,-1.003,-0.018524051,-0.019604785,-0.067316927,-0.025207505,-0.010167962,-0.067232812,-0.000153532,0.001211393,0.000580035,1
16.36100006,0,0.99000001,62.9,-0.101596275,0.13630186,-0.007813889,-0.003549396,-0.23421823,-0.972146165,0.00106366,-0.001252313,0.001858963,-0.10787315,0.08825985,9.7870367,0,-0.001,0.001,-0.10787315,0.08825985,9.7870367,109000,220000,-372000,94245.12939,42.96,-0.007813889,-0.003549396,-0.23421823,-0.972146165,-0.094562531,2.717006683,-1.008305073,-0.022874994,0.004111453,-0.068030343,0.00106366,-0.001252313,0.001858963,-0.094562531,2.717006683,-1.008305073,-0.007813889,-0.003549396,-0.23421823,-0.972146165,40.3548478,-3.7441309,706.5566083,4.987127856,-0.111052136,-1.008,-0.007813889,-0.003549396,-0.23421823,-0.972146165,-0.02,0,0.06,40.3548434,-3.7441277,693.8166013,-1.008,-0.022955231,-0.005837988,-0.06787689,-0.022874994,0.004111453,-0.068030343,0.00106366,-0.001252313,0.001858963,1
16.33499908,0,0.99000001,62.9,-0.023905006,0.032071026,-0.007704499,-0.003548603,-0.234258032,-0.97213745,-0.001461256,0.000176355,0.001309728,-0.1176798,0.0784532,9.79684335,0,-0.001,0.001,-0.1176798,0.0784532,9.79684335,107000,217000,-370000,94245.70923,42.96,-0.007704499,-0.003548603,-0.234258032,-0.97213745,-0.069447041,2.694479465,-1.00244236,-0.022926228,0.001544958,-0.065429402,-0.001461256,0.000176355,0.001309728,-0.069447041,2.694479465,-1.00244236,-0.007704499,-0.003548603,-0.234258032,-0.97213745,40.3548476,-3.7441306,706.5566078,5.012615747,-0.133262878,-1.002,-0.007704499,-0.003548603,-0.234258032,-0.97213745,-0.02,0,0.06,40.354843,-3.7441273,693.8666005,-1.002,-0.021800606,-0.00819674,-0.065318853,-0.022926228,0.001544958,-0.065429402,-0.001461256,0.000176355,0.001309728,1
16.43499947,0,0.99000001,62.89,-0.059762515,0.080177564,-0.007727758,-0.003587985,-0.234247789,-0.97213959,0.001316365,-1.78E-05,0.000463185,-0.10787315,0.08825985,9.7870367,0.002,1.22E-19,0.001,-0.10787315,0.08825985,9.7870367,115000,218000,-380000,94246.42944,42.95,-0.007727758,-0.003587985,-0.234247789,-0.97213959,-0.046741486,2.662545204,-0.997560978,-0.024463592,-0.001903304,-0.063191419,0.001316365,-1.78E-05,0.000463185,-0.046741486,2.662545204,-0.997560978,-0.007727758,-0.003587985,-0.234247789,-0.97213959,40.3548473,-3.7441303,706.5666073,5.038103654,-0.166578998,-0.997,-0.007727758,-0.003587985,-0.234247789,-0.97213959,-0.02,-0.01,0.06,40.3548424,-3.744127,693.8165997,-0.997,-0.021581093,-0.011994107,-0.063131951,-0.024463592,-0.001903304,-0.063191419,0.001316365,-1.78E-05,0.000463185,1
16.47100067,0,0.99000001,62.89,-0.179287544,0.240532693,-0.007770643,-0.003620704,-0.234299288,-0.972126716,0.00064007,0.000718795,0.000285765,-0.0980665,0.0980665,9.7674234,0.001,1.22E-19,0.001,-0.0980665,0.0980665,9.7674234,116000,221000,-375000,94247.3938,42.96,-0.007770643,-0.003620704,-0.234299288,-0.972126716,-0.021665096,2.617103577,-0.996549368,-0.029434351,-0.008903983,-0.061535219,0.00064007,0.000718795,0.000285765,-0.021665096,2.617103577,-0.996549368,-0.007770643,-0.003620704,-0.234299288,-0.972126716,40.3548469,-3.74413,706.5666066,5.063591561,-0.211000498,-0.996,-0.007770643,-0.003620704,-0.234299288,-0.972126716,-0.02,-0.02,0.06,40.3548421,-3.7441268,693.7565992,-0.996,-0.022803569,-0.020510141,-0.061575778,-0.029434351,-0.008903983,-0.061535219,0.00064007,0.000718795,0.000285765,1
16.35899925,0,0.99000001,62.9,-0.053786263,0.072159808,-0.007876618,-0.003635751,-0.234295686,-0.972126675,-0.001823155,0.000939099,0.000297313,-0.0980665,0.0784532,9.79684335,0,1.22E-19,0.001,-0.0980665,0.0784532,9.79684335,111000,219000,-371000,94247.80884,42.96,-0.007876618,-0.003635751,-0.234295686,-0.972126675,0.004962444,2.564100266,-0.99684763,-0.033102227,-0.01893255,-0.061182477,-0.001823155,0.000939099,0.000297313,0.004962444,2.564100266,-0.99684763,-0.007876618,-0.003635751,-0.234295686,-0.972126675,40.3548464,-3.7441297,706.5666059,5.089079476,-0.266527376,-0.996,-0.007876618,-0.003635751,-0.234295686,-0.972126675,-0.02,-0.03,0.06,40.3548414,-3.7441265,693.6765983,-0.996,-0.021502137,-0.031099854,-0.061383642,-0.033102227,-0.01893255,-0.061182477,-0.001823155,0.000939099,0.000297313,1
16.36100006,0,0.99000001,62.89,-0.053786263,0.072159808,-0.007945482,-0.003647924,-0.234294484,-0.972126358,0.000720425,-0.000647636,0.000284829,-0.10787315,0.0784532,9.79684335,0,-0.002,0.001,-0.10787315,0.0784532,9.79684335,109000,221000,-370000,94243.78052,42.95,-0.007945482,-0.003647924,-0.234294484,-0.972126358,0.025836468,2.512942314,-0.99368763,-0.037557579,-0.026675466,-0.060346865,0.000720425,-0.000647636,0.000284829,0.025836468,2.512942314,-0.99368763,-0.007945482,-0.003647924,-0.234294484,-0.972126358,40.3548459,-3.7441294,706.5666051,5.114567391,-0.322054256,-0.993,-0.007945482,-0.003647924,-0.234294484,-0.972126358,-0.02,-0.04,0.06,40.3548406,-3.744126,693.6965971,-0.993,-0.021936039,-0.040025067,-0.060668778,-0.037557579,-0.026675466,-0.060346865,0.000720425,-0.000647636,0.000284829,1
16.43499947,0,0.99000001,62.89,-0.023905006,0.032071026,-0.008005725,-0.003696257,-0.234350322,-0.972112222,-0.000831743,-0.000263547,-0.000866976,-0.0980665,0.0784532,9.7870367,0,1.22E-19,0.001,-0.0980665,0.0784532,9.7870367,115000,217000,-376000,94246.51489,42.96,-0.008005725,-0.003696257,-0.234350322,-0.972112222,0.046309948,2.453381538,-0.98414731,-0.044102936,-0.036521246,-0.056910703,-0.000831743,-0.000263547,-0.000866976,0.046309948,2.453381538,-0.98414731,-0.008005725,-0.003696257,-0.234350322,-0.972112222,40.3548454,-3.7441292,706.5766045,5.131559355,-0.377581139,-0.984,-0.008005725,-0.003696257,-0.234350322,-0.972112222,-0.02,-0.05,0.05,40.3548401,-3.7441257,693.7765963,-0.984,-0.023241984,-0.051815063,-0.057382122,-0.044102936,-0.036521246,-0.056910703,-0.000831743,-0.000263547,-0.000866976,1
16.47500038,0,0.99000001,62.89,-0.095620024,0.128284103,-0.008089708,-0.003724297,-0.234308032,-0.972121614,-0.000228437,-0.000416707,1.54E-05,-0.10787315,0.0784532,9.7870367,0,0,0,-0.10787315,0.0784532,9.7870367,114000,218000,-374000,94247.33887,42.95,-0.008089708,-0.003724297,-0.234308032,-0.972121614,0.068649292,2.398731709,-0.97843504,-0.047671264,-0.043105603,-0.05446292,-0.000228437,-0.000416707,1.54E-05,0.068649292,2.398731709,-0.97843504,-0.008089708,-0.003724297,-0.234308032,-0.972121614,40.3548449,-3.7441289,706.5866037,5.157047279,-0.433108019,-0.978,-0.008089708,-0.003724297,-0.234308032,-0.972121614,-0.02,-0.05,0.05,40.3548397,-3.7441255,693.7665958,-0.978,-0.023402205,-0.059324987,-0.055043027,-0.047671264,-0.043105603,-0.05446292,-0.000228437,-0.000416707,1.54E-05,1
16.3560009,0,0.99000001,62.89,-0.131477532,0.176390642,-0.008133112,-0.00369442,-0.234315436,-0.972119581,-0.000579911,0.000450445,0.001280371,-0.0980665,0.08825985,9.7870367,0,1.22E-19,0.001,-0.0980665,0.08825985,9.7870367,111000,218000,-375000,94245.68481,42.96,-0.008133112,-0.00369442,-0.234315436,-0.972119581,0.08751297,2.345879078,-0.973052979,-0.052137402,-0.04907157,-0.053071039,-0.000579911,0.000450445,0.001280371,0.08751297,2.345879078,-0.973052979,-0.008133112,-0.00369442,-0.234315436,-0.972119581,40.3548444,-3.7441287,706.5866031,5.174039235,-0.488634902,-0.973,-0.008133112,-0.00369442,-0.234315436,-0.972119581,-0.02,-0.06,0.05,40.3548392,-3.7441254,693.7065952,-0.973,-0.024642028,-0.066684462,-0.053747706,-0.052137402,-0.04907157,-0.053071039,-0.000579911,0.000450445,0.001280371,1
16.3560009,0,0.99000001,62.89,-0.089643772,0.120266347,-0.008110017,-0.003751356,-0.234292096,-0.972125182,-0.00099986,0.002061496,-0.000209145,-0.0980665,0.0784532,9.7870367,-0.001,1.22E-19,0.001,-0.0980665,0.0784532,9.7870367,105000,223000,-370000,94246.94824,42.95,-0.008110017,-0.003751356,-0.234292096,-0.972125182,0.11724329,2.315553665,-0.96475625,-0.048444165,-0.047898872,-0.051767645,-0.00099986,0.002061496,-0.000209145,0.11724329,2.315553665,-0.96475625,-0.008110017,-0.003751356,-0.234292096,-0.972125182,40.3548442,-3.7441284,706.5966026,5.199527137,-0.510845644,-0.964,-0.008110017,-0.003751356,-0.234292096,-0.972125182,-0.02,-0.06,0.05,40.354839,-3.7441251,693.7165948,-0.964,-0.021882532,-0.063979052,-0.052429609,-0.048444165,-0.047898872,-0.051767645,-0.00099986,0.002061496,-0.000209145,1
16.40600014,0,0.99000001,62.89,-0.268931316,0.36079904,-0.008083666,-0.003844833,-0.234283941,-0.972127001,0.002093704,-0.001912234,0.000795671,-0.10787315,0.08825985,9.7870367,0,2.45E-19,0.002,-0.10787315,0.08825985,9.7870367,114000,220000,-377000,94246.3623,42.95,-0.008083666,-0.003844833,-0.234283941,-0.972127001,0.144791603,2.27455759,-0.952034235,-0.047651856,-0.051644805,-0.048213943,0.002093704,-0.001912234,0.000795671,0.144791603,2.27455759,-0.952034235,-0.008083666,-0.003844833,-0.234283941,-0.972127001,40.3548438,-3.744128,706.6066019,5.233511014,-0.555267138,-0.952,-0.008083666,-0.003844833,-0.234283941,-0.972127001,-0.01,-0.06,0.04,40.3548386,-3.7441242,693.6665936,-0.952,-0.019440977,-0.067006432,-0.048935223,-0.047651856,-0.051644805,-0.048213943,0.002093704,-0.001912234,0.000795671,1
16.47100067,0,0.99000001,62.89,-0.209168801,0.280621475,-0.008164958,-0.003881087,-0.234311678,-0.972119493,-0.0002923,0.000900534,-0.000801228,-0.10787315,0.0784532,9.7870367,0.002,-0.001,0.002,-0.10787315,0.0784532,9.7870367,116000,223000,-375000,94246.73462,42.95,-0.008164958,-0.003881087,-0.234311678,-0.972119493,0.023121357,-0.112913609,0.0277915,-0.057754225,-0.075768113,-0.045134843,-0.0002923,0.000900534,-0.000801228,0.023121357,-0.112913609,0.0277915,-0.008164958,-0.003881087,-0.234311678,-0.972119493,40.3548428,-3.7441277,706.6266007,5.258998986,-0.666320914,0.027,-0.008164958,-0.003881087,-0.234311678,-0.972119493,-0.01,-0.09,0.04,40.3548377,-3.7441241,693.5365927,0.027,-0.01741216,-0.093118019,-0.046253245,-0.057754225,-0.075768113,-0.045134843,-0.0002923,0.000900534,-0.000801228,1
16.34700012,0,0.99000001,62.89,-0.221121304,0.296656988,-0.008385001,-0.003847072,-0.234311191,-0.972117872,-0.000928858,-0.002207624,-0.000402523,-0.10787315,0.0784532,9.77723005,0.001,1.22E-19,0.001,-0.10787315,0.0784532,9.77723005,118000,220000,-374000,94245.71533,42.95,-0.008385001,-0.003847072,-0.234311191,-0.972117872,0.053096294,-0.233201504,0.04789567,-0.071277207,-0.101946395,-0.039822502,-0.000928858,-0.002207624,-0.000402523,0.053096294,-0.233201504,0.04789567,-0.008385001,-0.003847072,-0.234311191,-0.972117872,40.3548418,-3.7441273,706.6465994,5.292982919,-0.777374685,0.047,-0.008385001,-0.003847072,-0.234311191,-0.972117872,-0.01,-0.12,0.04,40.3548367,-3.7441237,693.4265913,0.047,-0.017467214,-0.122635953,-0.041408438,-0.071277207,-0.101946395,-0.039822502,-0.000928858,-0.002207624,-0.000402523,1
16.27700043,0,0.99000001,62.9,-0.04183376,0.056124295,-0.008497321,-0.003824299,-0.234254974,-0.972130535,-0.000792317,0.001109814,-0.00010768,-0.1176798,0.0784532,9.7870367,0,2.45E-19,0.002,-0.1176798,0.0784532,9.7870367,114000,221000,-377000,94246.06323,42.95,-0.008497321,-0.003824299,-0.234254974,-0.972130535,0.0858922,-0.293656349,0.069379091,-0.068559617,-0.100726026,-0.035401288,-0.000792317,0.001109814,-0.00010768,0.0858922,-0.293656349,0.069379091,-0.008497321,-0.003824299,-0.234254974,-0.972130535,40.3548412,-3.7441269,706.6665984,5.326966822,-0.844006939,0.069,-0.008497321,-0.003824299,-0.234254974,-0.972130535,-0.01,-0.12,0.03,40.3548359,-3.744123,693.32659,0.069,-0.015567892,-0.120365411,-0.03700288,-0.068559617,-0.100726026,-0.035401288,-0.000792317,0.001109814,-0.00010768,1
16.34000015,0,0.99000001,62.9,-0.107572526,0.144319616,-0.008387613,-0.003866774,-0.234259013,-0.972130347,-0.001230877,-0.000205838,-0.00095448,-0.0980665,0.08825985,9.7870367,0,1.22E-19,0.001,-0.0980665,0.08825985,9.7870367,116000,220000,-377000,94248.06519,42.95,-0.008387613,-0.003866774,-0.234259013,-0.972130347,0.124676228,-0.332818508,0.079678535,-0.062000056,-0.095383333,-0.032540854,-0.001230877,-0.000205838,-0.00095448,0.124676228,-0.332818508,0.079678535,-0.008387613,-0.003866774,-0.234259013,-0.972130347,40.3548409,-3.7441265,706.6765978,5.360950693,-0.877323055,0.079,-0.008387613,-0.003866774,-0.234259013,-0.972130347,-0.01,-0.11,0.03,40.3548359,-3.7441223,693.2565894,0.079,-0.01212877,-0.112672046,-0.034041114,-0.062000056,-0.095383333,-0.032540854,-0.001230877,-0.000205838,-0.00095448,1
16.34799957,0,0.99000001,62.89,-0.20319255,0.272603719,-0.008240441,-0.003939253,-0.234299279,-0.97212161,-0.00057814,-0.000607386,-1.46E-05,-0.10787315,0.08825985,9.81645665,0,3.67E-19,0.003,-0.10787315,0.0784532,9.77723005,118000,217000,-378000,94246.04492,42.95,-0.008240441,-0.003939253,-0.234299279,-0.97212161,0.169528008,-0.353395462,0.087749243,-0.051163305,-0.084468021,-0.030126437,-0.00057814,-0.000607386,-1.46E-05,0.169528008,-0.353395462,0.087749243,-0.008240441,-0.003939253,-0.234299279,-0.97212161,40.3548407,-3.744126,706.6865972,5.403430517,-0.899533784,0.087,-0.008240441,-0.003939253,-0.234299279,-0.97212161,0,-0.09,0.03,40.3548357,-3.7441216,693.2265886,0.087,-0.007418808,-0.09806554,-0.031436343,-0.051163305,-0.084468021,-0.030126437,-0.00057814,-0.000607386,-1.46E-05,1
16.28899956,0,0.99000001,62.89,-0.053786263,0.072159808,-0.00806705,-0.004068082,-0.234337905,-0.972113224,0.000540001,0.001242357,-0.000736733,-0.0980665,0.0980665,9.7674234,-0.001,1.22E-19,0.001,-0.10787315,0.08825985,9.81645665,118000,220000,-381000,94245.36743,42.95,-0.00806705,-0.004068082,-0.234337905,-0.972113224,0.216604233,-0.362050056,0.097223997,-0.038346193,-0.071343794,-0.029071707,0.000540001,0.001242357,-0.000736733,0.216604233,-0.362050056,0.097223997,-0.00806705,-0.004068082,-0.234337905,-0.972113224,40.3548406,-3.7441254,706.6965966,5.454406294,-0.910639127,0.097,-0.00806705,-0.004068082,-0.234337905,-0.972113224,0,-0.08,0.03,40.3548357,-3.7441203,693.0865874,0.097,-0.001973296,-0.080571659,-0.030163644,-0.038346193,-0.071343794,-0.029071707,0.000540001,0.001242357,-0.000736733,1
16.3409996,0,0.99000001,62.88,-0.131477532,0.176390642,-0.007935144,-0.004128171,-0.234344465,-0.972112475,-0.001560578,0.00095114,0.000411609,-0.0980665,0.0784532,9.7870367,0,2.45E-19,0.002,-0.0980665,0.0980665,9.7674234,114000,217000,-378000,94244.81812,42.95,-0.007935144,-0.004128171,-0.234344465,-0.972112475,0.263695717,-0.41275835,0.119837761,-0.036094786,-0.07372432,-0.024060117,-0.001560578,0.00095114,0.000411609,0.263695717,-0.41275835,0.119837761,-0.007935144,-0.004128171,-0.234344465,-0.972112475,40.3548402,-3.7441249,706.7165958,5.496886143,-0.955060617,0.118,-0.007935144,-0.004128171,-0.234344465,-0.972112475,0,-0.08,0.02,40.3548356,-3.7441198,693.0065869,0.118,0.001173635,-0.081740722,-0.025180848,-0.036094786,-0.07372432,-0.024060117,-0.001560578,0.00095114,0.000411609,1
16.34799957,0,0.99000001,62.87,-0.083667521,0.11224859,-0.007987682,-0.004133524,-0.234398377,-0.972099024,0.003804172,-0.00768542,0.002729839,-0.10787315,0.08825985,9.77723005,0.002,0,0,-0.0980665,0.0784532,9.7870367,117000,218000,-374000,94245.45898,42.95,-0.007987682,-0.004133524,-0.234398377,-0.972099024,0.304055691,-0.479115009,0.12996769,-0.038306919,-0.083088235,-0.022725745,0.003804172,-0.00768542,0.002729839,0.304055691,-0.479115009,0.12996769,-0.007987682,-0.004133524,-0.234398377,-0.972099024,40.3548395,-3.7441244,706.7265946,5.539366009,-1.032798244,0.129,-0.007987682,-0.004133524,-0.234398377,-0.972099024,0,-0.09,0.02,40.354835,-3.7441194,692.926586,0.129,0.003495245,-0.091098219,-0.024009001,-0.038306919,-0.083088235,-0.022725745,0.003804172,-0.00768542,0.002729839,1
16.34000015,0,0.99000001,62.86,-0.119525029,0.160355129,-0.008076311,-0.004097548,-0.234541683,-0.972063878,0.003271069,0.001741402,0.000386319,-0.08825985,0.0392266,9.7870367,0,1.22E-19,0.001,-0.10787315,0.08825985,9.77723005,118000,215000,-374000,94245.94116,42.95,-0.008076311,-0.004097548,-0.234541683,-0.972063878,0.346764565,-0.552766323,0.133882523,-0.040489947,-0.093326485,-0.022796162,0.003271069,0.001741402,0.000386319,0.346764565,-0.552766323,0.133882523,-0.008076311,-0.004097548,-0.234541683,-0.972063878,40.3548389,-3.7441239,706.7365936,5.581845868,-1.09943049,0.133,-0.008076311,-0.004097548,-0.234541683,-0.972063878,0,-0.1,0.02,40.3548344,-3.744119,692.6965851,0.133,0.006246881,-0.101197697,-0.024268005,-0.040489947,-0.093326485,-0.022796162,0.003271069,0.001741402,0.000386319,1
16.35199928,0,0.99000001,62.86,-0.251002562,0.336745771,-0.008219652,-0.004101978,-0.234523818,-0.972066968,0.001408745,-0.000189952,0.001452478,-0.10787315,0.0784532,9.77723005,0.003,-0.003,0.001,-0.0980665,0.14709975,9.7870367,119000,217000,-372000,94246.66748,42.95,-0.008219652,-0.004101978,-0.234523818,-0.972066968,0.401848793,-0.677478313,0.147634029,-0.047245481,-0.121762656,-0.019742857,0.001408745,-0.000189952,0.001452478,0.401848793,-0.677478313,0.147634029,-0.008219652,-0.004101978,-0.234523818,-0.972066968,40.3548379,-3.7441233,706.7465922,5.632821721,-1.210484248,0.145,-0.008219652,-0.004101978,-0.234523818,-0.972066968,0.01,-0.12,0.02,40.3548334,-3.7441183,692.5065835,0.145,0.013228634,-0.129619017,-0.021724956,-0.047245481,-0.121762656,-0.019742857,0.001408745,-0.000189952,0.001452478,1
16.34799957,0,0.99000001,62.85,-0.24502631,0.328728014,-0.008485679,-0.004097813,-0.234568055,-0.972054026,0.002009124,0.001412659,0.000417217,-0.14709975,0.0784532,9.7870367,0,-0.002,0.004,-0.08825985,0.0392266,9.7870367,124000,212000,-368000,94245.20874,42.95,-0.008485679,-0.004097813,-0.234568055,-0.972054026,0.452451229,-0.807791233,0.161304712,-0.055600902,-0.151137476,-0.014374864,0.002009124,0.001412659,0.000417217,0.452451229,-0.807791233,0.161304712,-0.008485679,-0.004097813,-0.234568055,-0.972054026,40.3548366,-3.7441226,706.7665903,5.692293571,-1.35485414,0.161,-0.008485679,-0.004097813,-0.234568055,-0.972054026,0.01,-0.15,0.01,40.3548326,-3.7441179,692.3365824,0.161,0.01925984,-0.159633681,-0.016934583,-0.055600902,-0.151137476,-0.014374864,0.002009124,0.001412659,0.000417217,1
16.31200027,0,0.99000001,62.85,-0.227097556,0.304674745,-0.008662861,-0.004144533,-0.234649427,-0.972032625,-4.41E-05,0.002079461,7.70E-06,-0.0980665,0.08825985,9.75761675,0.001,-0.001,1.22E-19,-0.10787315,0.0784532,9.77723005,122000,217000,-367000,94248.19946,42.96,-0.008662861,-0.004144533,-0.234649427,-0.972032625,0.498580456,-0.946056843,0.171406269,-0.066686569,-0.178152885,-0.011563566,-4.41E-05,0.002079461,7.70E-06,0.498580456,-0.946056843,0.171406269,-0.008662861,-0.004144533,-0.234649427,-0.972032625,40.3548354,-3.7441221,706.7765887,5.734773484,-1.488118664,0.171,-0.008662861,-0.004144533,-0.234649427,-0.972032625,0.02,-0.18,0.01,40.3548315,-3.7441175,692.126581,0.171,0.021774998,-0.188761026,-0.01464205,-0.066686569,-0.178152885,-0.011563566,-4.41E-05,0.002079461,7.70E-06,1
16.3010006,0,0.99000001,62.84,-0.268931316,0.36079904,-0.008860915,-0.004070306,-0.234715098,-0.972015298,0.000639078,0.0006681,-8.02E-05,-0.10787315,0.08825985,9.7870367,0,-0.001,0.001,-0.14709975,0.0784532,9.7870367,118000,209000,-369000,94248.10791,42.96,-0.008860915,-0.004070306,-0.234715098,-0.972015298,0.527395725,-1.093547344,0.186124325,-0.0856527,-0.201201561,-0.009339252,0.000639078,0.0006681,-8.02E-05,0.527395725,-1.093547344,0.186124325,-0.008860915,-0.004070306,-0.234715098,-0.972015298,40.354834,-3.7441217,706.786587,5.768757456,-1.643593954,0.186,-0.008860915,-0.004070306,-0.234715098,-0.972015298,0.01,-0.21,0.01,40.3548296,-3.7441166,691.9165784,0.186,0.015467224,-0.217947006,-0.012866319,-0.0856527,-0.201201561,-0.009339252,0.000639078,0.0006681,-8.02E-05,1
16.34399986,0,0.99000001,62.84,-0.239050059,0.320710258,-0.008816928,-0.003977863,-0.234753443,-0.972006821,0.001050558,0.000666803,0.000281529,-0.14709975,0.0784532,9.79684335,0.001,0,0,-0.0980665,0.08825985,9.75761675,121000,216000,-372000,94244.82422,42.95,-0.008816928,-0.003977863,-0.234753443,-0.972006821,0.523246765,-1.21324873,0.204846144,-0.108218843,-0.206131574,-0.003909338,0.001050558,0.000666803,0.000281529,0.523246765,-1.21324873,0.204846144,-0.008816928,-0.003977863,-0.234753443,-0.972006821,40.354833,-3.7441218,706.8065861,5.760261598,-1.75464776,0.204,-0.008816928,-0.003977863,-0.234753443,-0.972006821,0,-0.23,0,40.3548285,-3.7441164,691.7465771,0.204,-0.00227758,-0.2327151,-0.007437852,-0.108218843,-0.206131574,-0.003909338,0.001050558,0.000666803,0.000281529,1
16.31399918,0,0.99000001,62.83,-0.221121304,0.296656988,-0.00875536,-0.003875315,-0.234768729,-0.9720041,-0.000354869,-0.000745704,-0.000627126,-0.0980665,0.0980665,9.77723005,0,0.002,0.002,-0.10787315,0.08825985,9.7870367,120000,213000,-367000,94244.07349,42.95,-0.00875536,-0.003875315,-0.234768729,-0.9720041,0.544364452,-1.30457449,0.216463327,-0.112913266,-0.206019849,-0.002255624,-0.000354869,-0.000745704,-0.000627126,0.544364452,-1.30457449,0.216463327,-0.00875536,-0.003875315,-0.234768729,-0.9720041,40.3548321,-3.7441215,706.816585,5.785749567,-1.854596159,0.216,-0.00875536,-0.003875315,-0.234768729,-0.9720041,0,-0.23,0,40.3548278,-3.7441166,691.7865766,0.216,-0.006477506,-0.23478426,-0.005750179,-0.112913266,-0.206019849,-0.002255624,-0.000354869,-0.000745704,-0.000627126,1
16.35300064,0,0.99000001,62.82,-0.089643772,0.120266347,-0.008660593,-0.00392433,-0.234847002,-0.971985843,-0.000325195,-0.000910641,0.001252176,-0.10787315,0.0784532,9.79684335,0,-0.002,2.45E-19,-0.14709975,0.0784532,9.79684335,117000,215000,-365000,94245.54443,42.96,-0.008660593,-0.00392433,-0.234847002,-0.971985843,0.58385849,-1.391211033,0.218978882,-0.111274285,-0.207165994,-0.002016397,-0.000325195,-0.000910641,0.001252176,0.58385849,-1.391211033,0.218978882,-0.008660593,-0.00392433,-0.234847002,-0.971985843,40.3548314,-3.7441211,706.816584,5.819733472,-1.932333788,0.218,-0.008660593,-0.00392433,-0.234847002,-0.971985843,0,-0.23,0,40.3548272,-3.744117,691.7565764,0.218,-0.00445556,-0.235061258,-0.005489481,-0.111274285,-0.207165994,-0.002016397,-0.000325195,-0.000910641,0.001252176,1
